x,y,cluster,trend,value,set,residual
32.0,2.0,0,-396.14731554314494,,0,
33.0,2.0,0,-356.0566153083928,,0,
34.0,2.0,0,-316.64533248892985,-222.66779,1,93.97754248892986
35.0,2.0,0,-284.6884419284761,,0,
36.0,2.0,0,-266.88312275044154,,0,
37.0,2.0,0,-265.3812306264881,,0,
38.0,2.0,0,-279.8724055374041,-385.471731,1,-105.59932546259586
39.0,2.0,0,-308.0823551923968,,0,
40.0,2.0,0,-347.2640171335079,,0,
41.0,2.0,0,-393.35387845523655,,0,
42.0,2.0,0,-441.88058514136355,-571.677697,1,-129.7971118586364
43.0,2.0,0,-493.2147329081781,,0,
44.0,2.0,0,-548.5519483080134,,0,
45.0,2.0,0,-606.7969199158251,,0,
46.0,2.0,0,-662.6008079131134,-866.284542,1,-203.6837340868866
47.0,2.0,0,-705.737485544174,,0,
48.0,2.0,0,-737.274667591555,,0,
49.0,2.0,0,-759.7912415573373,,0,
50.0,2.0,0,-774.6732634250075,-796.312948,1,-21.639684574992543
51.0,2.0,0,-781.5698043459561,,0,
52.0,2.0,0,-779.6326537468703,,0,
53.0,2.0,0,-768.85145504307,,0,
54.0,2.0,0,-751.3276522560045,-642.391992,1,108.93566025600455
55.0,2.0,0,-730.8960769006517,,0,
56.0,2.0,0,-705.3351880183909,,0,
57.0,2.0,0,-674.4247486959212,,0,
58.0,2.0,0,-637.4516088554519,-758.138494,1,-120.68688514454811
59.0,2.0,0,-591.5268675910775,,0,
60.0,2.0,0,-539.8269638562342,,0,
61.0,2.0,0,-483.761863918131,,0,
62.0,2.0,0,-423.89428466837853,-474.525323,1,-50.63103833162148
63.0,2.0,0,-360.63150139630307,,0,
64.0,2.0,0,-294.4459972390905,,0,
65.0,2.0,0,-226.92582750646397,,0,
66.0,2.0,0,-159.8525333344005,-64.453348,1,95.3991853344005
67.0,2.0,0,-91.01723471074365,,0,
68.0,2.0,0,-17.865171671379358,,0,
69.0,2.0,0,60.75349274725886,,0,
70.0,2.0,3,144.58820026530884,109.882826,1,-34.70537426530885
71.0,2.0,3,231.6229694406502,,0,
