x,y,value,trend,cluster,set
543157.731488,6811174.801129,,-302.8237606920302,-1.0,-1
543207.731488,6811174.801129,,-305.12548999115825,-1.0,-1
543257.731488,6811174.801129,,-307.4065979933366,-1.0,-1
543307.731488,6811174.801129,,-309.66716780513525,-1.0,-1
543357.731488,6811174.801129,,-311.90729300677776,-1.0,-1
543407.731488,6811174.801129,,-314.1270780414343,-1.0,-1
543457.731488,6811174.801129,,-316.3266382701695,-1.0,-1
543507.731488,6811174.801129,,-318.5061004385352,-1.0,-1
543557.731488,6811174.801129,,-320.66560273990035,-1.0,-1
543607.731488,6811174.801129,,-322.8052950780839,-1.0,-1
543657.731488,6811174.801129,,-324.9253392922692,-1.0,-1
543707.731488,6811174.801129,,-327.0259092003107,-1.0,-1
543757.731488,6811174.801129,,-329.1071907952428,-1.0,-1
543807.731488,6811174.801129,,-331.1693822070956,-1.0,-1
543857.731488,6811174.801129,,-333.21269388869405,-1.0,-1
543907.731488,6811174.801129,,-335.237348491326,-1.0,-1
543957.731488,6811174.801129,,-337.2435806877911,-1.0,-1
544007.731488,6811174.801129,,-339.2316372022033,-1.0,-1
